catchment,network,year,mmwr_year,mmwr_week,age_category,sex,race,cumulative_rate,weekly_rate,derived_date
Oregon,EIP,2020-21,2020,41,40-49 yr,Overall,Overall,59.2,2.3,2020-10-07
Tennessee,EIP,2020-21,2020,41,40-49 yr,Overall,Overall,208.2,6.5,2020-10-07
Utah,IHSP,2020-21,2020,41,40-49 yr,Overall,Overall,190.3,13.3,2020-10-07
Georgia,EIP,2020-21,2020,41,40-49 yr,Overall,Overall,278,4.7,2020-10-07
Iowa,IHSP,2020-21,2020,41,40-49 yr,Overall,Overall,290.3,21.8,2020-10-07
Colorado,EIP,2020-21,2020,41,40-49 yr,Overall,Overall,180.9,5.2,2020-10-07
California,EIP,2020-21,2020,41,40-49 yr,Overall,Overall,133.6,1.6,2020-10-07
Connecticut,EIP,2020-21,2020,41,40-49 yr,Overall,Overall,233,2.5,2020-10-07
Connecticut,EIP,2020-21,2020,42,40-49 yr,Overall,Overall,236.3,3.3,2020-10-14
Colorado,EIP,2020-21,2020,42,40-49 yr,Overall,Overall,189.3,8.3,2020-10-14
California,EIP,2020-21,2020,42,40-49 yr,Overall,Overall,136.5,3,2020-10-14
New York,EIP,2020-21,2020,42,40-49 yr,Overall,Overall,66.3,3.2,2020-10-14
New Mexico,EIP,2020-21,2020,42,40-49 yr,Overall,Overall,171.3,14.3,2020-10-14
Minnesota,EIP,2020-21,2020,42,40-49 yr,Overall,Overall,180.5,6.5,2020-10-14
Ohio,IHSP,2020-21,2020,42,40-49 yr,Overall,Overall,101.4,4.1,2020-10-14
Utah,IHSP,2020-21,2020,42,40-49 yr,Overall,Overall,198.9,8.6,2020-10-14
Tennessee,EIP,2020-21,2020,42,40-49 yr,Overall,Overall,218.5,10.3,2020-10-14
Georgia,EIP,2020-21,2020,42,40-49 yr,Overall,Overall,282.5,4.5,2020-10-14
Iowa,IHSP,2020-21,2020,42,40-49 yr,Overall,Overall,290.3,0,2020-10-14
Michigan,IHSP,2020-21,2020,42,40-49 yr,Overall,Overall,104.5,2.1,2020-10-14
Maryland,EIP,2020-21,2020,42,40-49 yr,Overall,Overall,273.8,5.7,2020-10-14
Oregon,EIP,2020-21,2020,42,40-49 yr,Overall,Overall,61.2,1.9,2020-10-14
California,EIP,2020-21,2020,43,40-49 yr,Overall,Overall,138.5,2,2020-10-21
Colorado,EIP,2020-21,2020,43,40-49 yr,Overall,Overall,198.9,9.6,2020-10-21
Connecticut,EIP,2020-21,2020,43,40-49 yr,Overall,Overall,241.3,5,2020-10-21
Utah,IHSP,2020-21,2020,43,40-49 yr,Overall,Overall,214.9,15.9,2020-10-21
Tennessee,EIP,2020-21,2020,43,40-49 yr,Overall,Overall,224.9,6.5,2020-10-21
Minnesota,EIP,2020-21,2020,43,40-49 yr,Overall,Overall,190.6,10.2,2020-10-21
New Mexico,EIP,2020-21,2020,43,40-49 yr,Overall,Overall,185.6,14.3,2020-10-21
New York,EIP,2020-21,2020,43,40-49 yr,Overall,Overall,67.6,1.2,2020-10-21
Michigan,IHSP,2020-21,2020,43,40-49 yr,Overall,Overall,110.8,6.3,2020-10-21
Ohio,IHSP,2020-21,2020,43,40-49 yr,Overall,Overall,103.3,1.8,2020-10-21
Maryland,EIP,2020-21,2020,43,40-49 yr,Overall,Overall,279.6,5.8,2020-10-21
Oregon,EIP,2020-21,2020,43,40-49 yr,Overall,Overall,64.2,3.1,2020-10-21
Iowa,IHSP,2020-21,2020,43,40-49 yr,Overall,Overall,290.3,0,2020-10-21
Georgia,EIP,2020-21,2020,43,40-49 yr,Overall,Overall,289.4,6.9,2020-10-21
Utah,IHSP,2020-21,2020,44,40-49 yr,Overall,Overall,229.5,14.6,2020-10-28
Ohio,IHSP,2020-21,2020,44,40-49 yr,Overall,Overall,105.5,2.2,2020-10-28
Tennessee,EIP,2020-21,2020,44,40-49 yr,Overall,Overall,238.3,13.3,2020-10-28
Oregon,EIP,2020-21,2020,44,40-49 yr,Overall,Overall,65.8,1.5,2020-10-28
Maryland,EIP,2020-21,2020,44,40-49 yr,Overall,Overall,286.6,7,2020-10-28
Michigan,IHSP,2020-21,2020,44,40-49 yr,Overall,Overall,115.7,4.9,2020-10-28
Georgia,EIP,2020-21,2020,44,40-49 yr,Overall,Overall,295.4,6.1,2020-10-28
Iowa,IHSP,2020-21,2020,44,40-49 yr,Overall,Overall,304.8,14.5,2020-10-28
Colorado,EIP,2020-21,2020,44,40-49 yr,Overall,Overall,214,15.1,2020-10-28
California,EIP,2020-21,2020,44,40-49 yr,Overall,Overall,141.7,3.2,2020-10-28
Connecticut,EIP,2020-21,2020,44,40-49 yr,Overall,Overall,252.1,10.8,2020-10-28
New York,EIP,2020-21,2020,44,40-49 yr,Overall,Overall,70,2.4,2020-10-28
New Mexico,EIP,2020-21,2020,44,40-49 yr,Overall,Overall,204,18.4,2020-10-28
Minnesota,EIP,2020-21,2020,44,40-49 yr,Overall,Overall,201,10.4,2020-10-28
Oregon,EIP,2020-21,2020,45,40-49 yr,Overall,Overall,73.5,7.7,2020-11-04
Tennessee,EIP,2020-21,2020,45,40-49 yr,Overall,Overall,249.9,11.6,2020-11-04
Ohio,IHSP,2020-21,2020,45,40-49 yr,Overall,Overall,108.1,2.6,2020-11-04
Michigan,IHSP,2020-21,2020,45,40-49 yr,Overall,Overall,126.1,10.5,2020-11-04
Minnesota,EIP,2020-21,2020,45,40-49 yr,Overall,Overall,212.2,11.2,2020-11-04
Utah,IHSP,2020-21,2020,45,40-49 yr,Overall,Overall,250.7,21.2,2020-11-04
New Mexico,EIP,2020-21,2020,45,40-49 yr,Overall,Overall,238.7,34.7,2020-11-04
New York,EIP,2020-21,2020,45,40-49 yr,Overall,Overall,75.2,5.3,2020-11-04
Colorado,EIP,2020-21,2020,45,40-49 yr,Overall,Overall,231.5,17.4,2020-11-04
Connecticut,EIP,2020-21,2020,45,40-49 yr,Overall,Overall,265.5,13.3,2020-11-04
California,EIP,2020-21,2020,45,40-49 yr,Overall,Overall,145.2,3.6,2020-11-04
Georgia,EIP,2020-21,2020,45,40-49 yr,Overall,Overall,302.5,7.1,2020-11-04
Iowa,IHSP,2020-21,2020,45,40-49 yr,Overall,Overall,319.3,14.5,2020-11-04
Maryland,EIP,2020-21,2020,45,40-49 yr,Overall,Overall,296.1,9.5,2020-11-04
California,EIP,2020-21,2020,46,40-49 yr,Overall,Overall,148,2.8,2020-11-11
New Mexico,EIP,2020-21,2020,46,40-49 yr,Overall,Overall,265.9,27.2,2020-11-11
Minnesota,EIP,2020-21,2020,46,40-49 yr,Overall,Overall,232.3,20.1,2020-11-11
Ohio,IHSP,2020-21,2020,46,40-49 yr,Overall,Overall,111.8,3.7,2020-11-11
Utah,IHSP,2020-21,2020,46,40-49 yr,Overall,Overall,263.9,13.3,2020-11-11
Tennessee,EIP,2020-21,2020,46,40-49 yr,Overall,Overall,268,18.1,2020-11-11
Oregon,EIP,2020-21,2020,46,40-49 yr,Overall,Overall,81.5,8.1,2020-11-11
New York,EIP,2020-21,2020,46,40-49 yr,Overall,Overall,80.1,4.9,2020-11-11
Georgia,EIP,2020-21,2020,46,40-49 yr,Overall,Overall,310.5,8,2020-11-11
Michigan,IHSP,2020-21,2020,46,40-49 yr,Overall,Overall,140.8,14.6,2020-11-11
Maryland,EIP,2020-21,2020,46,40-49 yr,Overall,Overall,308.5,12.4,2020-11-11
Iowa,IHSP,2020-21,2020,46,40-49 yr,Overall,Overall,326.6,7.3,2020-11-11
Connecticut,EIP,2020-21,2020,46,40-49 yr,Overall,Overall,287.1,21.6,2020-11-11
Colorado,EIP,2020-21,2020,46,40-49 yr,Overall,Overall,250.7,19.3,2020-11-11
Iowa,IHSP,2020-21,2020,47,40-49 yr,Overall,Overall,355.6,29,2020-11-18
Maryland,EIP,2020-21,2020,47,40-49 yr,Overall,Overall,324.6,16.1,2020-11-18
Michigan,IHSP,2020-21,2020,47,40-49 yr,Overall,Overall,150.5,9.8,2020-11-18
Oregon,EIP,2020-21,2020,47,40-49 yr,Overall,Overall,89.2,7.7,2020-11-18
Ohio,IHSP,2020-21,2020,47,40-49 yr,Overall,Overall,116.2,4.4,2020-11-18
Tennessee,EIP,2020-21,2020,47,40-49 yr,Overall,Overall,286.5,18.5,2020-11-18
Utah,IHSP,2020-21,2020,47,40-49 yr,Overall,Overall,283.2,19.2,2020-11-18
Georgia,EIP,2020-21,2020,47,40-49 yr,Overall,Overall,319.1,8.6,2020-11-18
Minnesota,EIP,2020-21,2020,47,40-49 yr,Overall,Overall,252.8,20.6,2020-11-18
New Mexico,EIP,2020-21,2020,47,40-49 yr,Overall,Overall,294.4,28.6,2020-11-18
New York,EIP,2020-21,2020,47,40-49 yr,Overall,Overall,91,10.9,2020-11-18
Connecticut,EIP,2020-21,2020,47,40-49 yr,Overall,Overall,307.9,20.8,2020-11-18
California,EIP,2020-21,2020,47,40-49 yr,Overall,Overall,153.5,5.5,2020-11-18
Colorado,EIP,2020-21,2020,47,40-49 yr,Overall,Overall,268.2,17.4,2020-11-18
Connecticut,EIP,2020-21,2020,48,40-49 yr,Overall,Overall,331.2,23.3,2020-11-25
Colorado,EIP,2020-21,2020,48,40-49 yr,Overall,Overall,284.3,16.1,2020-11-25
California,EIP,2020-21,2020,48,40-49 yr,Overall,Overall,161.4,7.9,2020-11-25
Utah,IHSP,2020-21,2020,48,40-49 yr,Overall,Overall,298.4,15.3,2020-11-25
Tennessee,EIP,2020-21,2020,48,40-49 yr,Overall,Overall,302.8,16.3,2020-11-25
New Mexico,EIP,2020-21,2020,48,40-49 yr,Overall,Overall,335.2,40.8,2020-11-25
Minnesota,EIP,2020-21,2020,48,40-49 yr,Overall,Overall,269.5,16.7,2020-11-25
New York,EIP,2020-21,2020,48,40-49 yr,Overall,Overall,108,17,2020-11-25
Maryland,EIP,2020-21,2020,48,40-49 yr,Overall,Overall,340.5,15.8,2020-11-25
Georgia,EIP,2020-21,2020,48,40-49 yr,Overall,Overall,328.1,9,2020-11-25
Iowa,IHSP,2020-21,2020,48,40-49 yr,Overall,Overall,362.9,7.3,2020-11-25
Oregon,EIP,2020-21,2020,48,40-49 yr,Overall,Overall,97.7,8.5,2020-11-25
Ohio,IHSP,2020-21,2020,48,40-49 yr,Overall,Overall,119.9,3.7,2020-11-25
Michigan,IHSP,2020-21,2020,48,40-49 yr,Overall,Overall,160.3,9.8,2020-11-25
Colorado,EIP,2020-21,2020,49,40-49 yr,Overall,Overall,297.1,12.8,2020-12-02
California,EIP,2020-21,2020,49,40-49 yr,Overall,Overall,168.9,7.5,2020-12-02
Connecticut,EIP,2020-21,2020,49,40-49 yr,Overall,Overall,354.5,23.3,2020-12-02
Oregon,EIP,2020-21,2020,49,40-49 yr,Overall,Overall,103.5,5.8,2020-12-02
Tennessee,EIP,2020-21,2020,49,40-49 yr,Overall,Overall,321.3,18.5,2020-12-02
Utah,IHSP,2020-21,2020,49,40-49 yr,Overall,Overall,315.7,17.2,2020-12-02
Minnesota,EIP,2020-21,2020,49,40-49 yr,Overall,Overall,287.5,18,2020-12-02
New Mexico,EIP,2020-21,2020,49,40-49 yr,Overall,Overall,369.2,34,2020-12-02
New York,EIP,2020-21,2020,49,40-49 yr,Overall,Overall,125,17,2020-12-02
Michigan,IHSP,2020-21,2020,49,40-49 yr,Overall,Overall,170.7,10.5,2020-12-02
Maryland,EIP,2020-21,2020,49,40-49 yr,Overall,Overall,355.5,15.1,2020-12-02
Ohio,IHSP,2020-21,2020,49,40-49 yr,Overall,Overall,124.3,4.4,2020-12-02
Georgia,EIP,2020-21,2020,49,40-49 yr,Overall,Overall,339.8,11.8,2020-12-02
Iowa,IHSP,2020-21,2020,49,40-49 yr,Overall,Overall,384.7,21.8,2020-12-02
Connecticut,EIP,2020-21,2020,50,40-49 yr,Overall,Overall,377.8,23.3,2020-12-09
Colorado,EIP,2020-21,2020,50,40-49 yr,Overall,Overall,310.6,13.5,2020-12-09
California,EIP,2020-21,2020,50,40-49 yr,Overall,Overall,182.2,13.2,2020-12-09
Utah,IHSP,2020-21,2020,50,40-49 yr,Overall,Overall,332.2,16.6,2020-12-09
Ohio,IHSP,2020-21,2020,50,40-49 yr,Overall,Overall,128.7,4.4,2020-12-09
Tennessee,EIP,2020-21,2020,50,40-49 yr,Overall,Overall,338.9,17.6,2020-12-09
Oregon,EIP,2020-21,2020,50,40-49 yr,Overall,Overall,108.5,5,2020-12-09
Maryland,EIP,2020-21,2020,50,40-49 yr,Overall,Overall,370.4,14.9,2020-12-09
Michigan,IHSP,2020-21,2020,50,40-49 yr,Overall,Overall,183.3,12.5,2020-12-09
Georgia,EIP,2020-21,2020,50,40-49 yr,Overall,Overall,355.4,15.6,2020-12-09
Iowa,IHSP,2020-21,2020,50,40-49 yr,Overall,Overall,384.7,0,2020-12-09
New York,EIP,2020-21,2020,50,40-49 yr,Overall,Overall,141.2,16.2,2020-12-09
New Mexico,EIP,2020-21,2020,50,40-49 yr,Overall,Overall,398.4,29.2,2020-12-09
Minnesota,EIP,2020-21,2020,50,40-49 yr,Overall,Overall,299.7,12.2,2020-12-09
Oregon,EIP,2020-21,2020,51,40-49 yr,Overall,Overall,115.4,6.9,2020-12-16
Michigan,IHSP,2020-21,2020,51,40-49 yr,Overall,Overall,193.7,10.5,2020-12-16
Ohio,IHSP,2020-21,2020,51,40-49 yr,Overall,Overall,132,3.3,2020-12-16
Tennessee,EIP,2020-21,2020,51,40-49 yr,Overall,Overall,351.4,12.5,2020-12-16
Utah,IHSP,2020-21,2020,51,40-49 yr,Overall,Overall,345.5,13.3,2020-12-16
Minnesota,EIP,2020-21,2020,51,40-49 yr,Overall,Overall,310.4,10.7,2020-12-16
New Mexico,EIP,2020-21,2020,51,40-49 yr,Overall,Overall,425,26.5,2020-12-16
New York,EIP,2020-21,2020,51,40-49 yr,Overall,Overall,157.8,16.6,2020-12-16
Colorado,EIP,2020-21,2020,51,40-49 yr,Overall,Overall,322.6,12,2020-12-16
Connecticut,EIP,2020-21,2020,51,40-49 yr,Overall,Overall,396.1,18.3,2020-12-16
California,EIP,2020-21,2020,51,40-49 yr,Overall,Overall,196.4,14.2,2020-12-16
Georgia,EIP,2020-21,2020,51,40-49 yr,Overall,Overall,370.8,15.4,2020-12-16
Maryland,EIP,2020-21,2020,51,40-49 yr,Overall,Overall,387.2,16.8,2020-12-16
Iowa,IHSP,2020-21,2020,51,40-49 yr,Overall,Overall,384.7,0,2020-12-16
Colorado,EIP,2020-21,2020,52,40-49 yr,Overall,Overall,332.2,9.6,2020-12-23
California,EIP,2020-21,2020,52,40-49 yr,Overall,Overall,206.9,10.5,2020-12-23
New Mexico,EIP,2020-21,2020,52,40-49 yr,Overall,Overall,448.1,23.1,2020-12-23
Minnesota,EIP,2020-21,2020,52,40-49 yr,Overall,Overall,319,8.6,2020-12-23
Ohio,IHSP,2020-21,2020,52,40-49 yr,Overall,Overall,134.3,2.2,2020-12-23
Utah,IHSP,2020-21,2020,52,40-49 yr,Overall,Overall,356.1,10.6,2020-12-23
Tennessee,EIP,2020-21,2020,52,40-49 yr,Overall,Overall,370.8,19.4,2020-12-23
Oregon,EIP,2020-21,2020,52,40-49 yr,Overall,Overall,120.4,5,2020-12-23
New York,EIP,2020-21,2020,52,40-49 yr,Overall,Overall,177.6,19.8,2020-12-23
Georgia,EIP,2020-21,2020,52,40-49 yr,Overall,Overall,386.3,15.6,2020-12-23
Michigan,IHSP,2020-21,2020,52,40-49 yr,Overall,Overall,203.5,9.8,2020-12-23
Maryland,EIP,2020-21,2020,52,40-49 yr,Overall,Overall,402.8,15.6,2020-12-23
Iowa,IHSP,2020-21,2020,52,40-49 yr,Overall,Overall,391.9,7.3,2020-12-23
Connecticut,EIP,2020-21,2020,52,40-49 yr,Overall,Overall,411.9,15.8,2020-12-23
Georgia,EIP,2020-21,2020,53,40-49 yr,Overall,Overall,405.7,19.4,2020-12-30
Iowa,IHSP,2020-21,2020,53,40-49 yr,Overall,Overall,399.2,7.3,2020-12-30
Michigan,IHSP,2020-21,2020,53,40-49 yr,Overall,Overall,218.1,14.6,2020-12-30
Ohio,IHSP,2020-21,2020,53,40-49 yr,Overall,Overall,135.4,1.1,2020-12-30
Maryland,EIP,2020-21,2020,53,40-49 yr,Overall,Overall,418,15.2,2020-12-30
Oregon,EIP,2020-21,2020,53,40-49 yr,Overall,Overall,127.3,6.9,2020-12-30
Tennessee,EIP,2020-21,2020,53,40-49 yr,Overall,Overall,385.4,14.6,2020-12-30
Utah,IHSP,2020-21,2020,53,40-49 yr,Overall,Overall,366.1,9.9,2020-12-30
Minnesota,EIP,2020-21,2020,53,40-49 yr,Overall,Overall,325.5,6.5,2020-12-30
New York,EIP,2020-21,2020,53,40-49 yr,Overall,Overall,197.4,19.8,2020-12-30
New Mexico,EIP,2020-21,2020,53,40-49 yr,Overall,Overall,477.3,29.2,2020-12-30
Connecticut,EIP,2020-21,2020,53,40-49 yr,Overall,Overall,422.7,10.8,2020-12-30
Colorado,EIP,2020-21,2020,53,40-49 yr,Overall,Overall,343.7,11.5,2020-12-30
California,EIP,2020-21,2020,53,40-49 yr,Overall,Overall,219.3,12.4,2020-12-30
Connecticut,EIP,2020-21,2021,1,40-49 yr,Overall,Overall,431.9,9.2,2021-01-01
Colorado,EIP,2020-21,2021,1,40-49 yr,Overall,Overall,352.8,9.1,2021-01-01
California,EIP,2020-21,2021,1,40-49 yr,Overall,Overall,239.1,19.8,2021-01-01
Maryland,EIP,2020-21,2021,1,40-49 yr,Overall,Overall,434.2,16.2,2021-01-01
Georgia,EIP,2020-21,2021,1,40-49 yr,Overall,Overall,425.4,19.7,2021-01-01
Iowa,IHSP,2020-21,2021,1,40-49 yr,Overall,Overall,399.2,0,2021-01-01
Tennessee,EIP,2020-21,2021,1,40-49 yr,Overall,Overall,405.6,20.2,2021-01-01
Oregon,EIP,2020-21,2021,1,40-49 yr,Overall,Overall,131.2,3.8,2021-01-01
Michigan,IHSP,2020-21,2021,1,40-49 yr,Overall,Overall,229.2,11.1,2021-01-01
Minnesota,EIP,2020-21,2021,1,40-49 yr,Overall,Overall,331,5.5,2021-01-01
Utah,IHSP,2020-21,2021,1,40-49 yr,Overall,Overall,380,13.9,2021-01-01
Ohio,IHSP,2020-21,2021,1,40-49 yr,Overall,Overall,136.8,1.5,2021-01-01
New York,EIP,2020-21,2021,1,40-49 yr,Overall,Overall,216.8,19.4,2021-01-01
New Mexico,EIP,2020-21,2021,1,40-49 yr,Overall,Overall,504.5,27.2,2021-01-01
New York,EIP,2020-21,2021,2,40-49 yr,Overall,Overall,233.8,17,2021-01-08
Ohio,IHSP,2020-21,2021,2,40-49 yr,Overall,Overall,138.3,1.5,2021-01-08
Oregon,EIP,2020-21,2021,2,40-49 yr,Overall,Overall,136.5,5.4,2021-01-08
Tennessee,EIP,2020-21,2021,2,40-49 yr,Overall,Overall,422.8,17.2,2021-01-08
Utah,IHSP,2020-21,2021,2,40-49 yr,Overall,Overall,392.6,12.6,2021-01-08
Minnesota,EIP,2020-21,2021,2,40-49 yr,Overall,Overall,339,8.1,2021-01-08
New Mexico,EIP,2020-21,2021,2,40-49 yr,Overall,Overall,521.5,17,2021-01-08
Maryland,EIP,2020-21,2021,2,40-49 yr,Overall,Overall,451.1,16.9,2021-01-08
Michigan,IHSP,2020-21,2021,2,40-49 yr,Overall,Overall,233.4,4.2,2021-01-08
Georgia,EIP,2020-21,2021,2,40-49 yr,Overall,Overall,447.9,22.5,2021-01-08
Iowa,IHSP,2020-21,2021,2,40-49 yr,Overall,Overall,399.2,0,2021-01-08
Connecticut,EIP,2020-21,2021,2,40-49 yr,Overall,Overall,451,19.1,2021-01-08
Colorado,EIP,2020-21,2021,2,40-49 yr,Overall,Overall,361.4,8.6,2021-01-08
California,EIP,2020-21,2021,2,40-49 yr,Overall,Overall,253.7,14.6,2021-01-08
Connecticut,EIP,2020-21,2021,3,40-49 yr,Overall,Overall,475.2,24.1,2021-01-15
Colorado,EIP,2020-21,2021,3,40-49 yr,Overall,Overall,369.7,8.3,2021-01-15
California,EIP,2020-21,2021,3,40-49 yr,Overall,Overall,266.6,12.8,2021-01-15
Georgia,EIP,2020-21,2021,3,40-49 yr,Overall,Overall,465.5,17.6,2021-01-15
Iowa,IHSP,2020-21,2021,3,40-49 yr,Overall,Overall,406.4,7.3,2021-01-15
Utah,IHSP,2020-21,2021,3,40-49 yr,Overall,Overall,403.2,10.6,2021-01-15
Tennessee,EIP,2020-21,2021,3,40-49 yr,Overall,Overall,437.4,14.6,2021-01-15
Ohio,IHSP,2020-21,2021,3,40-49 yr,Overall,Overall,140.2,1.8,2021-01-15
Michigan,IHSP,2020-21,2021,3,40-49 yr,Overall,Overall,238.3,4.9,2021-01-15
Maryland,EIP,2020-21,2021,3,40-49 yr,Overall,Overall,463.5,12.4,2021-01-15
Oregon,EIP,2020-21,2021,3,40-49 yr,Overall,Overall,138.5,1.9,2021-01-15
New York,EIP,2020-21,2021,3,40-49 yr,Overall,Overall,250.8,17,2021-01-15
New Mexico,EIP,2020-21,2021,3,40-49 yr,Overall,Overall,539.2,17.7,2021-01-15
Minnesota,EIP,2020-21,2021,3,40-49 yr,Overall,Overall,345.8,6.8,2021-01-15
Michigan,IHSP,2020-21,2021,4,40-49 yr,Overall,Overall,243.2,4.9,2021-01-22
Ohio,IHSP,2020-21,2021,4,40-49 yr,Overall,Overall,140.9,0.7,2021-01-22
Maryland,EIP,2020-21,2021,4,40-49 yr,Overall,Overall,475.8,12.3,2021-01-22
Oregon,EIP,2020-21,2021,4,40-49 yr,Overall,Overall,142.7,4.2,2021-01-22
Tennessee,EIP,2020-21,2021,4,40-49 yr,Overall,Overall,443.9,6.5,2021-01-22
Utah,IHSP,2020-21,2021,4,40-49 yr,Overall,Overall,411.8,8.6,2021-01-22
Minnesota,EIP,2020-21,2021,4,40-49 yr,Overall,Overall,350.2,4.4,2021-01-22
New Mexico,EIP,2020-21,2021,4,40-49 yr,Overall,Overall,550.8,11.6,2021-01-22
New York,EIP,2020-21,2021,4,40-49 yr,Overall,Overall,263.3,12.5,2021-01-22
California,EIP,2020-21,2021,4,40-49 yr,Overall,Overall,274.1,7.5,2021-01-22
Colorado,EIP,2020-21,2021,4,40-49 yr,Overall,Overall,375.7,6,2021-01-22
Connecticut,EIP,2020-21,2021,4,40-49 yr,Overall,Overall,482.7,7.5,2021-01-22
Iowa,IHSP,2020-21,2021,4,40-49 yr,Overall,Overall,406.4,0,2021-01-22
Georgia,EIP,2020-21,2021,4,40-49 yr,Overall,Overall,482.5,16.9,2021-01-22
Colorado,EIP,2020-21,2021,5,40-49 yr,Overall,Overall,382.7,7,2021-01-29
California,EIP,2020-21,2021,5,40-49 yr,Overall,Overall,281.2,7.1,2021-01-29
Georgia,EIP,2020-21,2021,5,40-49 yr,Overall,Overall,495.9,13.5,2021-01-29
Iowa,IHSP,2020-21,2021,5,40-49 yr,Overall,Overall,406.4,0,2021-01-29
Maryland,EIP,2020-21,2021,5,40-49 yr,Overall,Overall,483.2,7.4,2021-01-29
Michigan,IHSP,2020-21,2021,5,40-49 yr,Overall,Overall,246,2.8,2021-01-29
Connecticut,EIP,2020-21,2021,5,40-49 yr,Overall,Overall,498.5,15.8,2021-01-29
New York,EIP,2020-21,2021,5,40-49 yr,Overall,Overall,273.9,10.5,2021-01-29
New Mexico,EIP,2020-21,2021,5,40-49 yr,Overall,Overall,561.6,10.9,2021-01-29
Minnesota,EIP,2020-21,2021,5,40-49 yr,Overall,Overall,356.7,6.5,2021-01-29
Utah,IHSP,2020-21,2021,5,40-49 yr,Overall,Overall,418.5,6.6,2021-01-29
Tennessee,EIP,2020-21,2021,5,40-49 yr,Overall,Overall,455.9,12,2021-01-29
Oregon,EIP,2020-21,2021,5,40-49 yr,Overall,Overall,145,2.3,2021-01-29
Ohio,IHSP,2020-21,2021,5,40-49 yr,Overall,Overall,142.4,1.5,2021-01-29
Utah,IHSP,2020-21,2021,6,40-49 yr,Overall,Overall,425.1,6.6,2021-02-05
Minnesota,EIP,2020-21,2021,6,40-49 yr,Overall,Overall,363.5,6.8,2021-02-05
New Mexico,EIP,2020-21,2021,6,40-49 yr,Overall,Overall,571.1,9.5,2021-02-05
New York,EIP,2020-21,2021,6,40-49 yr,Overall,Overall,282.8,8.9,2021-02-05
Georgia,EIP,2020-21,2021,6,40-49 yr,Overall,Overall,505.4,9.5,2021-02-05
Iowa,IHSP,2020-21,2021,6,40-49 yr,Overall,Overall,406.4,0,2021-02-05
Maryland,EIP,2020-21,2021,6,40-49 yr,Overall,Overall,490.7,7.5,2021-02-05
Oregon,EIP,2020-21,2021,6,40-49 yr,Overall,Overall,149.2,4.2,2021-02-05
Tennessee,EIP,2020-21,2021,6,40-49 yr,Overall,Overall,465.4,9.5,2021-02-05
Ohio,IHSP,2020-21,2021,6,40-49 yr,Overall,Overall,143.1,0.7,2021-02-05
Michigan,IHSP,2020-21,2021,6,40-49 yr,Overall,Overall,247.4,1.4,2021-02-05
Colorado,EIP,2020-21,2021,6,40-49 yr,Overall,Overall,387.1,4.4,2021-02-05
Connecticut,EIP,2020-21,2021,6,40-49 yr,Overall,Overall,512.6,14.1,2021-02-05
California,EIP,2020-21,2021,6,40-49 yr,Overall,Overall,288.9,7.7,2021-02-05
Georgia,EIP,2020-21,2021,7,40-49 yr,Overall,Overall,513.4,8,2021-02-12
Connecticut,EIP,2020-21,2021,7,40-49 yr,Overall,Overall,526.8,14.1,2021-02-12
Colorado,EIP,2020-21,2021,7,40-49 yr,Overall,Overall,392.9,5.7,2021-02-12
California,EIP,2020-21,2021,7,40-49 yr,Overall,Overall,293,4.1,2021-02-12
Minnesota,EIP,2020-21,2021,7,40-49 yr,Overall,Overall,367.9,4.4,2021-02-12
Utah,IHSP,2020-21,2021,7,40-49 yr,Overall,Overall,432.4,7.3,2021-02-12
New York,EIP,2020-21,2021,7,40-49 yr,Overall,Overall,290,7.3,2021-02-12
New Mexico,EIP,2020-21,2021,7,40-49 yr,Overall,Overall,577.3,6.1,2021-02-12
Michigan,IHSP,2020-21,2021,7,40-49 yr,Overall,Overall,253.6,6.3,2021-02-12
Maryland,EIP,2020-21,2021,7,40-49 yr,Overall,Overall,497.7,7,2021-02-12
Iowa,IHSP,2020-21,2021,7,40-49 yr,Overall,Overall,413.7,7.3,2021-02-12
Tennessee,EIP,2020-21,2021,7,40-49 yr,Overall,Overall,470.5,5.2,2021-02-12
Oregon,EIP,2020-21,2021,7,40-49 yr,Overall,Overall,150.4,1.2,2021-02-12
Ohio,IHSP,2020-21,2021,7,40-49 yr,Overall,Overall,143.8,0.7,2021-02-12
New York,EIP,2020-21,2021,8,40-49 yr,Overall,Overall,296.1,6.1,2021-02-19
Connecticut,EIP,2020-21,2021,8,40-49 yr,Overall,Overall,535.9,9.2,2021-02-19
California,EIP,2020-21,2021,8,40-49 yr,Overall,Overall,297.6,4.5,2021-02-19
Colorado,EIP,2020-21,2021,8,40-49 yr,Overall,Overall,396.8,3.9,2021-02-19
Oregon,EIP,2020-21,2021,8,40-49 yr,Overall,Overall,151.2,0.8,2021-02-19
Utah,IHSP,2020-21,2021,8,40-49 yr,Overall,Overall,439.7,7.3,2021-02-19
Tennessee,EIP,2020-21,2021,8,40-49 yr,Overall,Overall,478.3,7.7,2021-02-19
Minnesota,EIP,2020-21,2021,8,40-49 yr,Overall,Overall,373.4,5.5,2021-02-19
New Mexico,EIP,2020-21,2021,8,40-49 yr,Overall,Overall,580.7,3.4,2021-02-19
Maryland,EIP,2020-21,2021,8,40-49 yr,Overall,Overall,505.1,7.4,2021-02-19
Michigan,IHSP,2020-21,2021,8,40-49 yr,Overall,Overall,257.1,3.5,2021-02-19
Ohio,IHSP,2020-21,2021,8,40-49 yr,Overall,Overall,143.8,0,2021-02-19
